name,rating,text,resp,gmap_id
Ryan Simpson,1,Booked Sunset Perch Through Airbnb Received Confirmation Through Airbnb Text The Property Manager Per The Airbnb Listed Instructions 4 Days Before The Friday Reservation To Confirm The Property Address And Check In Addresses Text With The Property Manager About My Concern For The Heavy Snow Forecasted I Was Reassured Everything Would Be Good Text With The Property Manager The Day Of To Let Her Know Our Eta Feeling Positive And Like I Had Taken All The Right Steps We Make The 3 Hour Drive Up After Setting Up Child Care For Our Three Boys And Taking Off Work Early For A Weekend Away With My Wife We Arrive And They Have Double Booked The Property Its Not Actually Available For Us To Top It Off The Road To The Property Is 4 Wheel Drive With Chains On All 4 Tires Accessible Only Beware The Need 4 Wheel Drive With Chains On All 4 Tires Is In The Fine Print On The House Rules Come To Find Out The Property Manger Cell Phone Text Messages Are Being Returned By Her Assistant They Never Even Received My Booking For Airbnb They Use Multiple Booking Services Like Airbnb If You Book With This Business Call Them Go Over Everything And Get Them To Email You All The Detains In Wiring You Might Be Like Me And Drive 3 Hours Up And 3 Hours Home Because They Didnt Do Their Due Diligence The Area Manager On Site Did His Best To Calm Me Down And He Did Get Me A Full Refund,Sin Dato,0X80Db12054E8D68710X88Fea54355Ea7Dc
Erika G,1,These People Take Advantage Of You  Dont Book With Them I Booked With Them And Had To Cancel My Cabin Trip And They Didnt Return Not 1 Dollar Back To Me Out Of 1400 That I Paid To Them  I Did Cancel My Reservation 2 Months Before My Check In  On Their Policy It Said If You Cancel 3 Weeks Prior To Your Check In  They Would At Least Refund You 50 Back  I Explained To Them The Reason Why I Had To Cancel I Lost My Job And Im Currently Homeless With My Infant And Toddler  They Still Declined My Refund  They Have No Consideration At All  Just Very Cruel People ,Sin Dato,0X80Db12054E8D68710X88Fea54355Ea7Dc
Cynthia Cheegonzalez,1,Worst Service Ive Experienced And During 4Th Of July I Would Hate To Come In During Regular Hours Wish I Could Tell You About The Food However Pizza Peel Takes No Responsibility For The Delivery Servicedoor Dash They Use Oder Was Never Delivered Having Our Car Break Down And Stuck At Hotel We Had To Deliver Spoke To Wife Of Coownership Of This Establishment Three Times Then She Passed Me Off To Her Husband Who Didnt Have A Clue About The Problem His Wife Left Him On The Phone I Felt Bad For The Poor Guy I Told He Have A Happy Forth No Apologies No Empathy No Humanity Please Think Twice Before Patronizing This Pizza Peel,Sin Dato,0X80Db1D7945Bb32D10Xe0Df77F128147A2
Ronald Barry,1,The Manager Or Owner Is Very Rude I Cancelled My Order And Walked Out I Will Not Go Back And I Am Telling Other Of The Way I Was Talked To,Sin Dato,0X80Db1D7945Bb32D10Xe0Df77F128147A2
David Klutts,1,Dont Go Here 75 Of The Machines Dont Work The One That Do You Have To Hit Not Sure If My Clothes Are Even Clean Place Is Filthy Roof Is Falling In Water Leaks Form Machines Place Should Be Shut Down,Sin Dato,0X80Db27Eff2C8Fa730Xaf1E16B84De7F60
Jessica Montoya,1,Sin Dato,Sin Dato,0X80Db511Be8E821650X5Cb389Abc8Cfef0
Guy Stinson,1,Never Been There,Sin Dato,0X80Db6C3123A80Aa90X23514Cbf3B519Fa
Omar Hernadez,1,Sin Dato,Sin Dato,0X80Db6F47A3010A530X791583Eb8A69F1A
Jay Pk,1,Someone Recommended This Place For Us But Apparently Its Very Different This Year It Seems Like Its Smaller Than Expected And Theyre Very Expensive Were Most Ride Were At Least 5 People Who Work There Were Nice But It Was Just Way Too Expensive Especially When There Are Other Pumpkin Patches That Are Much More Affordable And Just As Fun,Sin Dato,0X80Db7E3Dec73Fea50Xe4D1C1B783D91B3
Dominic Sanchez,1,Their Business Model Is Old And Outdated And Even Worse Just Plain Sucks Valvoline Way Better Go There Instead I Waited An Hour And Then They Begin To Discuss Prices With Me After I Already Told Them What I Wanted When I Pulled Up Their Prices Are Hard To Find Too In The Store And Online The Employee Tried Telling Me That Perhaps I Made A Mistake By Telling Him I Wanted The 6999 High Mileage Oil Change A Said Maybe It Was Valvoline You Know What Thanks For Mentioning A Superior Company To Someone Who Was Waiting For An Hour Already So I Decided I Will Take My Business To Them Instead And Left Since There Prices Are Similar Theres A Shorter Wait And Better Customer Service So Maybe In A Few Years Ill Go Back To A Place I Used To Use Many Times,Sin Dato,0X80Db7F073E1Cd3110X6D0B145B229E7A6
Denise Melissa Bristow,1,Had A Storage Unit There Until The Fire Of November 28Th 2017,Sin Dato,0X80Db7Fb4E9F432F90X974Ff180Ec2E8F1
Lo Kn,1,Quality Recycle At The Bottom Of Poway Hill Across From Lowes On Poway Road Does Not Make You Remove Bottle Caps Such A Big Helpcleannice Peoplefast Service,Sin Dato,0X80Dbe8A32A1418230X81A373Dc55F135C
Mitchel Humpherys,1,I Got C Diff Here Look It Up It Means Staff Doesnt Wash Their Hands And Equipment Isnt Clean I Also Got A Blood Clot After A Nurse Carelessly And Forcefully Ripped My Iv Line Out,Sin Dato,0X80Dbf098Bf0F8D130X610624C859F8377
Brooke Wells,1,Sin Dato,Sin Dato,0X80Dbf098Bf0F8D130X610624C859F8377
Irma Rome Cabrera,1,Service Wasnt Great Didnt Feel Welcome So I Wont Return,Sin Dato,0X80Dbf0Bd1Cdab43D0Xa2Df0868A139C70
Gabriela Gonicman,1,Pretty Bad Food In My Opinion Ordered The Chicken With Mushroom Sauce Chicken Was Cold And Dry Their Bread Was Stale Service Was Average Not Coming Back,Sin Dato,0X80Dbf0Bd1Cdab43D0Xa2Df0868A139C70
Aaron Hindi,1,Not Now,Sin Dato,0X80Dbf12Bf5F5C8270Xe3C4F9Fb30026D3
Tyler Smith,1,I Was Threatened By Matt No Last Name Given This Evening At The 24 Hour Fitness Located At 400 La Terraza Blvd Escondido Ca 92025 I Came To The Club Around 1150 Pm To Use The Restroom From The Moment I Greeted Matt He Was Very Rude I Signed In As Usual And Was Asked To See A Receptionist By The Computer I Looked Up And Saw That His Face Was Very Angry So I Asked What Is Wrong He Said  Have You Been Here Before  I Said No He Said So You Dont Know About The Tiers You Can Only Go To One Club And I Dont Know Which One That Isyou Can Only Go To That Specific Club I Then Said I Am Not Going To Argue With You Because You Are Wrong I Can Go To Any Sport But Some Super Sports I Can Go To More Than One Club And Google Maps Does Not Tell You Which One I Only Came To Use The Restroom He Just Waived Me Off I Am Looking Around For The Restroom And He Angrily Says It Over There And Point To A Wall I Use The Restroom And Return To The Front Desk I Politely Ask If There Is A Manager Available And He Says Very Angry Again No Then I Ask For His Name He Says Matt I Then Say May I Please Have Phone Number So I Can Call In The Morning He Then Says Look It Up On Google Maps I Say I Dont Want To I Want A Business Card Or For You To Write It Downhe Then Says Since You Want To Take It There Ill Show You You Know What I Then Pull Out My Phone And Say Maybe I Should Record You Since You Are Acting Crazy I Never Press Record He Then Stroms Off And Gets The Card And Then I Look At The Other Confused Patrons And A Man Next To Me Says What Is This Dudes Problem I Say He Must Be Crazy Or Racist Because There Is No Other Reason For Him To Be This Rude Or Angry He Was Also Pretty Rude To The Man Next To Me The Man Agrees He Returns With The Card And Threatens To Cancel My Membership Over And Over Again He Also Refuses To Give Me The Card When I Reach My Shaking Hand Out He Says Ha Your Shaking I Then Say Why Are You So Angry Where Is All This Hate Coming From Then He Starts To Yell At Me Even Louder Than Before He Finally Gives Me The Card And As I Am Leaving And Backing Away But Still Facing Him I Ask Why Are You So Angry He Just Keeps Yelling And Says He Will Cancel My Membership I Leave Shaking And In Tears I Will Sue If He Is Not Fired I Have Also Reported This Incident To A Nearby Club Since Matt Was Very Confident That His Actions Were Ok I Am Worried That The Management At This Club Is Close To Him Or Allows This Behavior I Also Called After The Incident At First He Did Not Answer Then When He Did He Was Very Rude And Said My Membership Was Cancelled Then He Hung Up When I Calmly Told Him How Rude He Wasi Have Never Been Treated With Such Anger And Hate At A Gym His Actions Were Bazaar,Sin Dato,0X80Dbf48E9Ad7A0090Xc7Aa508995171Da
Mr  Blue Geddy,1,What A Dump 24 Hour Should Be Ashamed Of This Place For Calling It A Super Sport Please Clean It Up,Sin Dato,0X80Dbf48E9Ad7A0090Xc7Aa508995171Da
Richard Arsenault,1,Wow Charged Me Over 1600 For Ac Parts That Were Not Broken And They Couldnt Fix The Problem Arts Ac Fixed For Under 300,Sin Dato,0X80Dbf49222A98A9D0X99652F3B681Adf8
Blessy Resultan,1,Sin Dato,Sin Dato,0X80Dbffbaaf9Ff6Ad0X467B8Bc4Dba7146
Nima,1,They Should Have More Than One Person Working At Night Business Has Picked Up Freezing Cold Too,Sin Dato,0X80Dbffbaaf9Ff6Ad0X467B8Bc4Dba7146
